type_label,post_id,reply_id,comment_id,subject,content,author_id,author_nickName,public_time,follow_count,vote_count
2,1003659340,1013386629,,,<p>茭白，据《礼记》记载：“食蜗醢而菰羹”。菰食就是菰米饭，可见周朝已用茭白的种子为粮食。《周礼》中将“菰米”与“黍”、“麦”、“稻”、“菽”并列为”六谷“。古代主要采食其籽粒，作为粮食作物栽培，后来“菰”受到黑粉菌的寄生，植株便不能再抽穗开花，转而茎尖形成畸形肥大的菌瘿，古称“茭郁”。菰黑粉菌为真菌，担子菌亚门。早在西周时期，人们发现这种菌瘿细嫩可食，是一种美味的蔬菜。《尔雅》记载：“邃蔬似土菌生菰草中。今江东啖之甜滑。”《尔雅》成书于秦汉间，可见当时除用英白种子为粮食外，已用茭白为菜。据南宋罗愿所著《尔雅翼》解释。“今又菰中生菌如小儿臂，尔雅谓之遽蔬者”。又说：“菰首者菰蒋三年以上，心中生薹如藕，至秋如小儿臂。大者谓之茭首，本草所谓菰根者也，可蒸煮，亦可生食。其或有黑缕如黑点者，名‘乌郁’。</p><p>唐朝末期，水稻开始在我国大面积的种植，成为人们的主食。在此之后茭草就很少采籽，以致从谷物中逐渐分离，成为一种具有特殊风味、丰富营养的蔬菜，古称雕胡、茭笋。茭白从唐朝开始被人们广泛种植，而茭白的种子是我们的五谷之一，后来人们发现，有些菰因感染上黑粉菌而不抽穗，且植株毫无病象，茎部不断膨大，逐渐形成纺锤形的肉质茎，外披绿色叶鞘，内呈三节圆柱状，色黄白或青黄，肉质肥嫩，纤维少，蛋白质含量高。茭白是我国的特产蔬菜，是“江南三大名菜”之一。</p><p>茭白属喜温性植物，生长适温10～25℃，不耐寒冷和高温干旱。平原茭白田间管理地区种植双季茭为多，双季茭对日照长短要求不严，对水肥条件要求高，而温度是影响孕茭的重要因素。茭白根系发达，需水量多，适宜水源充足、灌水方便、土层深厚松软、土壤肥沃、富含有机质、保水保肥能力强的黏壤土或壤土。</p><p>茭白有秋产单季茭和秋夏双季茭两类。这两者均用分株繁殖，长江流域单季茭在清明至谷雨分墩定植，夏秋双季茭可分春秋两季，春栽在谷雨前后，秋栽在立秋前后。</p><p>茭白可分为四个阶段：</p><p>(1)萌芽期入春后3、4月开始发芽，最低温度5℃以上，以10～20℃为宜。</p><p>(2)分蘖阶段自4月下旬至8月底，每一株可分蘖10～20个以上，适温为20～30℃。</p><p>(3)孕茭阶段双季茭6月上旬至下旬孕茭一次，8月下旬至9月下旬又孕茭一次。单季茭为8月下旬至9月上旬才孕茭，适温为15～25℃，低于10℃或高于30℃，都不会孕茭。</p><p>(4)生长停滞和休眠阶段孕茭后温度低于15℃以下分蘖和地上都生长停止，5℃以下地上部枯死，地下都在土中越冬。</p><p><br ></p>,9556621,陆炜,1500451073906,0,0
2,1003659340,1013384295,,,马铃薯原产于南美洲安第斯山区，人工栽培历史最早可追溯到大约公元前8000年到5000年的秘鲁南部地区。根据陕西省兴平县县志的记载，16世纪时马铃薯已传入中国。,1025395393,褔尔魔狮,1500431574282,0,0
2,1003659340,1013385006,,,"<p>关于秋葵的原产地，从多种书刊及有关科技资料来看，说法颇不一致:多数资料认为秋葵原产于非洲(或说原产北美)，国内一些权威专著也认定秋葵原产非洲,并说中国秋葵于20世纪初(或说20世纪20～30年代)从印度引入种植(或说从美国、日本引进)。然而，也有少数资料坚持认为，秋葵在我国并非舶来品，而是自古有之。食用秋葵的历史可追溯到周代，《汉书》、《左传》、《春秋》、《诗经》、《说文解字》等古籍均有葵(秋葵)的记载。现代权威典籍对秋葵的起源也有所涉及，如《辞海》中：“黄蜀葵一名秋葵，原产中国。”——摘自百度百科</p>",1027541887,HZAU2017304220307,1500388069955,0,0
2,1003659340,1013372969,,,中国是世界上最大的西瓜产地，但西瓜并非源于中国。西瓜的原生地在非洲，它原是葫芦科的野生植物，后经人工培植成为食用西瓜。早在四千年前，埃及人就种植西瓜，后来逐渐北移，最初由地中海沿岸传至北欧，而后南下进入中东、印度等地，四五世纪时，由西域传入中国，所以称之为“西瓜”。,1893075,遺忘街角,1500365102193,0,0
2,1003659340,1013376580,,,<p>菠菜是唐代贞观年间由尼波罗国(今尼泊尔)传入的，最初叫波棱菜，后简称菠菜。</p>,7623004,欧阳蕻春,1500354900932,0,1
2,1003659340,1013372417,,,番茄，别名西红柿、洋柿子。很多人认为西红柿就是番茄，其实他们是不一样的，古名六月柿、喜报三元。在秘鲁和墨西哥，最初称之为“狼桃”。全体生粘质腺毛，有强烈气味。茎易倒伏。叶羽状复叶或羽状深裂，小叶极不规则，大小不等，卵形或矩圆形，边缘有不规则锯齿或裂片。花萼辐状，裂片披针形，果时宿存；花冠辐状，黄色。浆果扁球状或近球状，肉质而多汁液，桔黄色或鲜红色，光滑；种子黄色。花果期夏秋季。番茄是喜温、喜光性蔬菜，对土壤条件要求不太严格，但为获得丰产，促进根系良好发育，应选用土层深厚，排水良好，富含有机质的肥沃壤土。原产南美洲，中国南北广泛栽培。番茄营养丰富，具特殊风味。具有减肥瘦身、消除疲劳、增进食欲、提高对蛋白质的消化、减少胃胀食积等功效。,1018395310,遇我予我,1500333357915,0,0
2,1003659340,1013370835,,,<p>四季豆原产地南美墨西哥与中美洲地区，栽培历史十分悠久，是人类最早驯化的豆类之一。17世纪传入中国，并演化出了新的品种，于是中国也成为了四季豆次级起源中心，如今中国的四季豆也常出口给其他亚洲各国。四季豆喜暖，根系发达，广植于温带。</p>,1024670959,超人葛利马,1500285408236,0,0
2,1003659340,1013368658,,,<p>菜花&nbsp;- 蔬菜</p><p>菜花，又称花椰菜、花菜或椰菜花，是一种十字花科蔬菜，为甘蓝的变种。菜花的头部为白色花序，与西兰花的头部类似。</p><p>菜花富含维生素B群、C群。这些成分属于水溶性，易受热分解而流失，所以煮菜花不宜高温烹调，也不适合水煮。</p><p>原地中海沿岸，其产品器官为洁白、短缩、肥嫩的花蕾、花枝、花轴等聚合而成的花球，是一种粗纤维含量少，品质鲜嫩，营养丰富，风味鲜美，人们喜食的蔬菜。</p><p><br ></p>,1028125524,mooc1499239553325,1500274853110,0,0
2,1003659340,1013368247,,,<p>高丽菜一般指卷心菜，高丽菜俗称的由来，据说是日本人为广为宣传， 鼓励民众食用，将其营养价值比喻为菜中的高丽参，久而久之即称为高丽菜。高丽菜并不是来源于朝鲜，而是来自欧洲地中海地区，是西方人最为重要的蔬菜之一，因有许多药用功效而备受推崇，希腊人和罗马人将它视为万能药。</p>,3140931,zz449,1500241096637,0,0
2,1003659340,1013365419,,,​西兰花又名绿菜花、青花菜、嫩茎花椰菜、意大利芥蓝、茎椰菜，属十字花科芸薹属甘蓝变种，一二年生草本植物。原产于地中海东部沿岸地区，近年我国有少量栽培，主要供西餐使用。西兰花介于甘蓝、花椰菜之间，主茎顶端形成绿色或紫色的肥大花球，表面小花蕾明显，较松散，而不密集成球，以采集花蕾的嫩茎供食用，营养丰富，含蛋白质、糖、脂肪、维生素和胡萝卜素，营养成份位居同类蔬菜之首，被誉为“蔬菜皇冠”。,1019631549,炙甘草,1500220830129,0,0
2,1003659340,1013366282,,,<p>从“春韭秋菘”的时代开始，我们就锁定了石蒜科和十字花科。现在也仍然是主力。</p>,10932356,吴山点点不愁,1500212913784,0,0
2,1003659340,1013364722,,,"番茄原产南美洲，中国南北方都有广泛栽培，番茄的起源中心是南美洲的安第斯山地带。在秘鲁、厄瓜多尔、玻利维亚等地，至今仍有大面积野生种的分布。
早在15世纪末，印第安人就开始种植番茄，18世纪初传入欧洲，18世纪末开始食用番茄。据考证，大约在2000年以前我国就有番茄，我国种植的番茄是从欧洲以及东南亚传入的，清朝的《广群芳谱》的果谱附录中就有“番柿”记载：“茎似蒿，高四五尺，叶似艾，花似榴，一枝结五实或三四实……草本也，来自西番，故名”。由于番茄有特殊味道，在当时多作观赏栽培，到20世纪初，城市郊区开始有栽培食用。我国栽培番茄，是在50年代初迅速发展起来的。目前已成为特大城市蔬菜面积中的主栽品种。西红柿除作蔬菜食用之外，亦作鲜果食用。",1019791750,gokajun,1500188271699,0,0
2,1003659340,1013364707,,,<p>　　胡萝卜，一看“胡”姓，就知道肯定不是中原作物，它原产于亚洲西南部，祖先是阿富汗的紫色胡萝卜，有两千多年的栽培历史。在这之前，民间有一种说法是，胡萝卜的祖先是一种杂草，也就是野胡萝卜，和它的远房亲戚们香菜、芹菜、小茴香一样，种子磨碎了有香气，在最早的用途中是一种香辛料。在德国和瑞士发现了距今3000-5000年左右的人类居住的地上，有用野胡萝卜的种子磨成粉的遗址。大概公元10世纪，在阿富汗一带，野生胡萝卜被驯化成一种蔬菜胡萝卜。之后，被驯化的胡萝卜开始周游世界，10世纪时从伊朗传入欧洲大陆，由于地域的差异，阿富汗的紫色胡萝卜逐渐演变为短圆锥形的、橘黄色的欧洲胡萝卜。到了中国后，很快又入乡随俗，渐渐变成现在的长根形的中国胡萝卜。</p><p>　　胡萝卜，到底是啥时候不远万里来到中国的，现在的说法有不少版本。大多数人认为是元朝时传入的，这在李时珍的《本草纲目·菜部》第二十六卷中有记载，“元时始自胡地来，气味微似萝卜，故名。”看样子胡萝卜就是元朝时从西域传过来的。但是，少部分人对这种看法有不同意见，在南宋的官方药书《大观本草》新修订的版本中记载着新增了六味药，胡萝卜赫然在列，说明宋代人当时有口福能吃到地道的胡萝卜了。</p><p>　　还有一种说法，胡萝卜的来源出现在清乾隆年间的有关文字记录中，大致意思是胡萝卜味道甘甜，营养丰富，有生吃、熟吃两种吃法，受到大多数人的欢迎。于是，民间有人题诗要感谢张骞，说假如不是张骞历尽千辛万苦出使西域，大家怎么能享受到这么美味的东西呢?看看，汉武帝时期又成为胡萝卜来中原报到的时间。可是，司马迁在《史记》中只记载了张骞从西域带回了苜蓿、葡萄种子，并没说胡萝卜。所以，胡萝卜是不是张骞当时从西域带回来的，还不能完全下结论。</p><p>　　这么分析下来，有一点可以充分肯定，无论是元朝、西汉武帝时期还是元朝到西汉中间的某一时期，在张骞没有出使西域前，皇帝、王后和王公大臣是吃不到胡萝卜的。《美人心计》中出现的胡萝卜，肯定不是自动长了腿飞来的，只是由于剧本需要，让它们穿越了一把。所以，刘恒和窦漪房也不会有那口福，他们也就过过眼瘾而已嘛。</p><p><br ></p>,2344165,案山子,1500187162580,0,0
2,1003659340,1013359884,,,<p>茄子，最早产于印度，公元4-5世纪传入中国，南北朝栽培的茄子为圆形，与野生形状相似。元代则培养出长形茄子，到清朝末年，这种长茄被引入日本。茄子直根系，根深50厘米，横向伸展120厘米圆茄的植株，大部分布在30厘米耕作层内。茄子主茎上的果实称“门茄&quot;一级侧枝的果实称为“对茄”，二级侧枝的果实称为“四门斗”，三级侧枝的果实称为“八面风”，以后侧枝的果实称为“满天星”。</p><p>全国茄子栽培面积约300多万亩，广东约10万亩，分布于全省各地，以湛江市等北运基地较为集中。广东栽培的茄子果形以长茄为主，也有卵圆形和圆形等，果色以紫红色为主，也有白色、青色和紫黑色。随着北运市场需求量的增大，北运基地也喜欢种紫黑色，有亮泽的长茄、卵圆茄和圆茄。</p><p><br ></p>,1020005800,mao999,1500186555884,0,0
2,1003659340,1013359796,,,"<span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);""  >白菜</span>
<div><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);""  >中国由周朝以迄汉晋（约公元前十世纪至后四世纪）只有包括各种十字花科蔬菜的""葑""及""菘""两个同义字，没有关于白菜的明确记载。因为中国文化发源于黄河流域，较古的书籍多反映华北情况，可能当时华北地区没有真正的白菜。南北朝（约公元五世纪至六世纪）南方的白菜栽培已相当发达。</span>
</div>",1021176772,甜甜甜甜甜梦,1500180131651,0,0
2,1003659340,1013361721,,,<p>黄瓜，相传是5000多年前的一天，一个印度人咬了一口野黄瓜，意外发现很清甜，于是他留下了种子。经过一代代的种植和挑选，那些味苦、刺多的黄瓜被逐渐淘汰，最后黄瓜逐渐成为一种蔬菜。这就是黄瓜的驯化过程。中国的黄瓜，是汉朝张骞出使西域时带回来的。</p>,4467823,山东聊城常滨,1500176731955,0,0
1,1003660294,,,请谈谈你在果蔬营养方面的观点。,,1026369408,杨静,1499678213816,85,0
2,1003660294,1013769598,,,五果为助，适量少吃一些本土应季水果，我不太赞同食用转基因品种。,1014993011,m13923849554163com,1504105953542,0,0
2,1003660294,1013769333,,,<p>要适量就行</p>,1022794987,丿沉默,1504095499028,0,0
2,1003660294,1013767268,,,<p>一天一个苹果？或者香蕉。</p>,11789681,billyumooc,1504093095330,0,0
2,1003660294,1013745285,,,<p>不同的果蔬都具有各自特殊的营养，要想均衡营养，身体健康，自然是各种果蔬都吃一些为好。但是，果蔬又具有各自特殊的滋味，有的果蔬味道并不是每个人都能接受。所以在日常生活中，我会兼顾口味和营养综合考虑并做出决定。除非是特别缺乏某种营养，否则我不会只根据营养而硬着头皮吃自己特别不喜欢的果蔬。当然，还是建议大家各种果蔬都吃一些，即使不喜欢也可以尝试一下，毕竟身体健康还是第一位的。</p>,1020979096,mooc1476279850119,1503971984164,0,0
